,words,probabilities
33818,пошевельнуться,1.437876543919939e-05
33819,пошептать,1.437876543919939e-05
33820,пошептаться,1.437876543919939e-05
33821,пошехонец,1.437876543919939e-05
33822,пошехонский,1.437876543919939e-05
33823,пошиб,1.437876543919939e-05
33824,пошив,1.437876543919939e-05
33825,пошивочный,1.437876543919939e-05
33826,пошить,1.437876543919939e-05
33827,пошлейший,1.437876543919939e-05
33828,пошлепать,1.437876543919939e-05
33829,пошлина,1.437876543919939e-05
33830,пошловатый,1.437876543919939e-05
33831,пошлость,1.437876543919939e-05
33832,пошлый,1.437876543919939e-05
33833,пошляк,1.437876543919939e-05
33834,пошлятина,1.437876543919939e-05
33835,пошто,1.437876543919939e-05
33836,поштучно,1.437876543919939e-05
33837,пошуметь,1.437876543919939e-05
33838,пошутить,1.437876543919939e-05
33839,пошучивать,1.437876543919939e-05
33840,пощада,1.437876543919939e-05
33841,пощадить,1.437876543919939e-05
33842,пощекотать,1.437876543919939e-05
33843,пощелкать,1.437876543919939e-05
33844,пощелкивать,1.437876543919939e-05
33845,пощечина,1.437876543919939e-05
33846,пощипать,1.437876543919939e-05
33847,пощипывать,1.437876543919939e-05
33848,пощупать,1.437876543919939e-05
33849,поэзия,1.437876543919939e-05
33850,поэкспериментировать,1.437876543919939e-05
33851,поэма,1.437876543919939e-05
33852,по-эстонски,1.437876543919939e-05
33853,поэт,1.437876543919939e-05
33854,поэтапно,1.437876543919939e-05
33855,поэтапный,1.437876543919939e-05
33856,поэтесса,1.437876543919939e-05
33857,поэтика,1.437876543919939e-05
33858,поэтически,1.437876543919939e-05
33859,поэтический,1.437876543919939e-05
33860,поэтично,1.437876543919939e-05
33861,поэтичность,1.437876543919939e-05
33862,поэтичный,1.437876543919939e-05
33863,поэтому,1.437876543919939e-05
33864,поэтому-то,1.437876543919939e-05
33865,появиться,1.437876543919939e-05
33866,появление,1.437876543919939e-05
33867,появляться,1.437876543919939e-05
33868,по-японски,1.437876543919939e-05
33869,пояс,1.437876543919939e-05
33870,пояснение,1.437876543919939e-05
33871,пояснительный,1.437876543919939e-05
33872,пояснить,1.437876543919939e-05
33873,поясница,1.437876543919939e-05
33874,поясничный,1.437876543919939e-05
33875,поясной,1.437876543919939e-05
33876,пояснять,1.437876543919939e-05
33877,поясок,1.437876543919939e-05
33878,прабабка,1.437876543919939e-05
33879,прабабушка,1.437876543919939e-05
33880,правда,1.437876543919939e-05
33881,правда,1.437876543919939e-05
33882,правда,1.437876543919939e-05
33883,правда-матка,1.437876543919939e-05
33884,правдиво,1.437876543919939e-05
33885,правдивость,1.437876543919939e-05
33886,правдивый,1.437876543919939e-05
33887,правдолюбец,1.437876543919939e-05
33888,правдоподобие,1.437876543919939e-05
33889,правдоподобно,1.437876543919939e-05
33890,правдоподобный,1.437876543919939e-05
33891,праведник,1.437876543919939e-05
33892,праведность,1.437876543919939e-05
33893,праведный,1.437876543919939e-05
33894,правило,1.437876543919939e-05
33895,правильно,1.437876543919939e-05
33896,правильность,1.437876543919939e-05
33897,правильный,1.437876543919939e-05
33898,правитель,1.437876543919939e-05
33899,правительственный,1.437876543919939e-05
33900,правительство,1.437876543919939e-05
33901,правительствующий,1.437876543919939e-05
33902,править,1.437876543919939e-05
33903,правиться,1.437876543919939e-05
33904,правка,1.437876543919939e-05
33905,правление,1.437876543919939e-05
33906,правнук,1.437876543919939e-05
33907,правнучка,1.437876543919939e-05
33908,право,1.437876543919939e-05
33909,право,1.437876543919939e-05
33910,правобережный,1.437876543919939e-05
33911,правобережье,1.437876543919939e-05
33912,правовед,1.437876543919939e-05
33913,правоведение,1.437876543919939e-05
33914,правоверный,1.437876543919939e-05
33915,правоверный,1.437876543919939e-05
33916,правовой,1.437876543919939e-05
33917,правозащитник,1.437876543919939e-05
33918,правозащитный,1.437876543919939e-05
33919,правомерно,1.437876543919939e-05
33920,правомерность,1.437876543919939e-05
33921,правомерный,1.437876543919939e-05
33922,правомочие,1.437876543919939e-05
33923,правомочность,1.437876543919939e-05
33924,правомочный,1.437876543919939e-05
33925,правонарушение,1.437876543919939e-05
33926,правонарушитель,1.437876543919939e-05
33927,правообладатель,1.437876543919939e-05
33928,правоотношение,1.437876543919939e-05
33929,правоохранитель,1.437876543919939e-05
33930,правоохранительный,1.437876543919939e-05
33931,правописание,1.437876543919939e-05
33932,правопорядок,1.437876543919939e-05
33933,правопреемник,1.437876543919939e-05
33934,правопреемство,1.437876543919939e-05
33935,правоприменение,1.437876543919939e-05
33936,правоприменитель,1.437876543919939e-05
33937,правоприменительный,1.437876543919939e-05
33938,праворульный,1.437876543919939e-05
33939,православие,1.437876543919939e-05
33940,православный,1.437876543919939e-05
33941,православный,1.437876543919939e-05
33942,правосознание,1.437876543919939e-05
33943,правоспособность,1.437876543919939e-05
33944,правосторонний,1.437876543919939e-05
33945,правосубъектность,1.437876543919939e-05
33946,правосудие,1.437876543919939e-05
33947,правота,1.437876543919939e-05
33948,правоустанавливающий,1.437876543919939e-05
33949,правофланговый,1.437876543919939e-05
33950,правша,1.437876543919939e-05
33951,правый,1.437876543919939e-05
33952,правый,1.437876543919939e-05
33953,правящий,1.437876543919939e-05
33954,Прага,1.437876543919939e-05
33955,прагматизм,1.437876543919939e-05
33956,прагматик,1.437876543919939e-05
33957,прагматика,1.437876543919939e-05
33958,прагматический,1.437876543919939e-05
33959,прагматично,1.437876543919939e-05
33960,прагматичный,1.437876543919939e-05
33961,прадед,1.437876543919939e-05
33962,прадедушка,1.437876543919939e-05
33963,пражский,1.437876543919939e-05
33964,празднество,1.437876543919939e-05
33965,праздник,1.437876543919939e-05
33966,праздничек,1.437876543919939e-05
33967,празднично,1.437876543919939e-05
33968,праздничность,1.437876543919939e-05
33969,праздничный,1.437876543919939e-05
33970,праздно,1.437876543919939e-05
33971,празднование,1.437876543919939e-05
33972,праздновать,1.437876543919939e-05
33973,праздноваться,1.437876543919939e-05
33974,праздность,1.437876543919939e-05
33975,праздношатающийся,1.437876543919939e-05
33976,праздный,1.437876543919939e-05
33977,праймер,1.437876543919939e-05
33978,прайм-тайм,1.437876543919939e-05
33979,прайс,1.437876543919939e-05
33980,прайс-лист,1.437876543919939e-05
33981,практик,1.437876543919939e-05
33982,практика,1.437876543919939e-05
33983,практикант,1.437876543919939e-05
33984,практикантка,1.437876543919939e-05
33985,практиковать,1.437876543919939e-05
33986,практиковаться,1.437876543919939e-05
33987,практикум,1.437876543919939e-05
33988,практицизм,1.437876543919939e-05
33989,практически,1.437876543919939e-05
33990,практический,1.437876543919939e-05
33991,практичность,1.437876543919939e-05
33992,практичный,1.437876543919939e-05
33993,праматерь,1.437876543919939e-05
33994,праотец,1.437876543919939e-05
33995,прапор,1.437876543919939e-05
33996,прапорщик,1.437876543919939e-05
33997,прапрадед,1.437876543919939e-05
33998,прародина,1.437876543919939e-05
33999,прародитель,1.437876543919939e-05
34000,Прасковья,1.437876543919939e-05
34001,прах,1.437876543919939e-05
34002,прачечная,1.437876543919939e-05
34003,прачка,1.437876543919939e-05
34004,праща,1.437876543919939e-05
34005,пращур,1.437876543919939e-05
34006,праязык,1.437876543919939e-05
34007,преамбула,1.437876543919939e-05
